trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.5, 'e': 0.9617433234158248}",30,1,-184.91047371300297,"{0: 10, 1: 9, 2: 7, 3: 2, 4: 1}",1
186,False,"{'a': 0.5, 'e': 0.9613313133855966}",30,0,-251.23712593134417,"{0: 12, 1: 6, 2: 7, 3: 2, 4: 3}",0
187,False,"{'a': 0.5, 'e': 0.960917140360319}",35,0,-166.52868866347626,"{0: 19, 1: 5, 2: 8, 3: 2, 4: 1}",0
188,False,"{'a': 0.5, 'e': 0.960500805271881}",25,0,-80.40963386451189,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
189,False,"{'a': 0.5, 'e': 0.9600823090570362}",25,0,-218.1107968725658,"{0: 9, 1: 6, 2: 7, 3: 0, 4: 3}",0
190,False,"{'a': 0.5, 'e': 0.9596616526574011}",20,0,-105.60282881121523,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
191,False,"{'a': 0.5, 'e': 0.9592388370194523}",25,0,-167.83310327964426,"{0: 13, 1: 3, 2: 5, 3: 2, 4: 2}",0
192,False,"{'a': 0.5, 'e': 0.9588138630945251}",20,0,-90.428429227595,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
193,False,"{'a': 0.5, 'e': 0.9583867318388103}",20,0,7.384847707953483,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
194,False,"{'a': 0.5, 'e': 0.9579574442133532}",30,5,-56.35541968271471,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",1
195,False,"{'a': 0.5, 'e': 0.9575260011840507}",20,0,-126.5787376960724,"{0: 9, 1: 2, 2: 7, 3: 1, 4: 1}",0
196,False,"{'a': 0.5, 'e': 0.9570924037216496}",30,0,-92.41058054902042,"{0: 19, 1: 5, 2: 5, 3: 0, 4: 1}",0
197,False,"{'a': 0.5, 'e': 0.9566566528017438}",25,0,-188.44774064360234,"{0: 12, 1: 2, 2: 7, 3: 2, 4: 2}",0
198,False,"{'a': 0.5, 'e': 0.9562187494047729}",20,0,-135.77155337067512,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
199,False,"{'a': 0.5, 'e': 0.9557786945160192}",25,5,-89.33633843310236,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",1
200,False,"{'a': 0.5, 'e': 0.955336489125606}",20,0,-124.21289943534357,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
201,False,"{'a': 0.5, 'e': 0.9548921342284954}",25,0,-150.4415105575299,"{0: 17, 1: 0, 2: 3, 3: 3, 4: 2}",0
202,False,"{'a': 0.5, 'e': 0.9544456308244855}",20,0,-17.24996033689804,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
203,False,"{'a': 0.5, 'e': 0.953996979918209}",25,0,-52.19136190367727,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
204,False,"{'a': 0.5, 'e': 0.9535461825191301}",30,0,-165.6035358169328,"{0: 19, 1: 4, 2: 3, 3: 1, 4: 3}",0
205,False,"{'a': 0.5, 'e': 0.9530932396415428}",20,0,-1.2085167311067004,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
206,False,"{'a': 0.5, 'e': 0.9526381523045685}",25,0,-47.379434118429245,"{0: 19, 1: 4, 2: 1, 3: 0, 4: 1}",0
207,False,"{'a': 0.5, 'e': 0.9521809215321533}",30,0,-108.40574356519511,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
208,False,"{'a': 0.5, 'e': 0.9517215483530664}",20,0,-93.16405081980214,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
209,False,"{'a': 0.5, 'e': 0.9512600338008972}",20,0,-175.2991315018514,"{0: 8, 1: 3, 2: 5, 3: 2, 4: 2}",0
210,False,"{'a': 0.5, 'e': 0.9507963789140532}",25,0,-29.112626513192893,"{0: 21, 1: 1, 2: 1, 3: 2, 4: 0}",0
211,False,"{'a': 0.5, 'e': 0.9503305847357578}",20,0,-73.47366660622457,"{0: 15, 1: 1, 2: 1, 3: 2, 4: 1}",0
212,False,"{'a': 0.5, 'e': 0.9498626523140478}",25,0,-225.49010570884934,"{0: 10, 1: 2, 2: 7, 3: 4, 4: 2}",0
213,False,"{'a': 0.5, 'e': 0.9493925827017706}",30,0,-231.66824026531654,"{0: 19, 1: 2, 2: 1, 3: 4, 4: 4}",0
214,False,"{'a': 0.5, 'e': 0.948920376956583}",30,0,-54.14030463327143,"{0: 22, 1: 2, 2: 5, 3: 1, 4: 0}",0
215,False,"{'a': 0.5, 'e': 0.9484460361409476}",20,2,-63.60582847326509,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
216,False,"{'a': 0.5, 'e': 0.9479695613221308}",20,0,-56.93531548400955,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
217,False,"{'a': 0.5, 'e': 0.9474909535722011}",20,0,-102.35267254967168,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
218,False,"{'a': 0.5, 'e': 0.9470102139680256}",30,0,-89.95094968566283,"{0: 22, 1: 0, 2: 6, 3: 1, 4: 1}",0
219,False,"{'a': 0.5, 'e': 0.9465273435912682}",25,0,-170.72904971086933,"{0: 14, 1: 4, 2: 3, 3: 1, 4: 3}",0
220,False,"{'a': 0.5, 'e': 0.946042343528387}",25,0,-72.62045533416715,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
221,False,"{'a': 0.5, 'e': 0.945555214870632}",30,0,-186.87751975342385,"{0: 15, 1: 2, 2: 9, 3: 3, 4: 1}",0
222,False,"{'a': 0.5, 'e': 0.9450659587140423}",20,5,-26.62340715269184,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 0}",1
223,False,"{'a': 0.5, 'e': 0.9445745761594444}",25,0,-34.378567852683744,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
224,False,"{'a': 0.5, 'e': 0.9440810683124485}",20,0,-47.07682827268422,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 0}",0
225,False,"{'a': 0.5, 'e': 0.9435854362834473}",20,0,-78.2928383716272,"{0: 12, 1: 3, 2: 4, 3: 0, 4: 1}",0
226,False,"{'a': 0.5, 'e': 0.9430876811876123}",20,0,-29.248599826099692,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
227,False,"{'a': 0.5, 'e': 0.9425878041448927}",25,4,-49.23125831050766,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
228,False,"{'a': 0.5, 'e': 0.9420858062800114}",30,0,-77.29224957374875,"{0: 21, 1: 3, 2: 5, 3: 0, 4: 1}",0
229,False,"{'a': 0.5, 'e': 0.9415816887224634}",20,0,-37.435371160119324,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
230,False,"{'a': 0.5, 'e': 0.941075452606513}",25,0,-133.26828306115112,"{0: 12, 1: 0, 2: 11, 3: 2, 4: 0}",0
231,False,"{'a': 0.5, 'e': 0.9405670990711913}",25,0,-94.44707597193653,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
232,False,"{'a': 0.5, 'e': 0.9400566292602934}",25,0,-162.956285231049,"{0: 14, 1: 4, 2: 4, 3: 0, 4: 3}",0
233,False,"{'a': 0.5, 'e': 0.9395440443223763}",20,0,-120.62112914339458,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
234,False,"{'a': 0.5, 'e': 0.9390293454107558}",25,0,-20.68356707739172,"{0: 20, 1: 1, 2: 4, 3: 0, 4: 0}",0
235,False,"{'a': 0.5, 'e': 0.9385125336835043}",20,0,-130.64093959129596,"{0: 10, 1: 2, 2: 5, 3: 2, 4: 1}",0
236,False,"{'a': 0.5, 'e': 0.937993610303448}",20,0,-79.85849503176921,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
237,False,"{'a': 0.5, 'e': 0.9374725764381642}",25,0,-137.4723090138093,"{0: 11, 1: 2, 2: 10, 3: 2, 4: 0}",0
238,False,"{'a': 0.5, 'e': 0.9369494332599789}",20,0,-100.2447393333336,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
239,False,"{'a': 0.5, 'e': 0.936424181945964}",20,0,-110.47132922020215,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
240,False,"{'a': 0.5, 'e': 0.9358968236779348}",20,0,-104.52861186801587,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
241,False,"{'a': 0.5, 'e': 0.9353673596424472}",25,0,-100.99876851868132,"{0: 19, 1: 2, 2: 1, 3: 1, 4: 2}",0
242,False,"{'a': 0.5, 'e': 0.9348357910307951}",35,0,-160.84791646123304,"{0: 22, 1: 4, 2: 5, 3: 2, 4: 2}",0
243,False,"{'a': 0.5, 'e': 0.9343021190390074}",25,0,-86.19078681183375,"{0: 17, 1: 1, 2: 6, 3: 0, 4: 1}",0
244,False,"{'a': 0.5, 'e': 0.933766344867846}",25,0,-39.89493992473179,"{0: 19, 1: 2, 2: 3, 3: 1, 4: 0}",0
245,False,"{'a': 0.5, 'e': 0.9332284697228027}",30,0,-47.956204489596786,"{0: 21, 1: 4, 2: 4, 3: 1, 4: 0}",0
246,False,"{'a': 0.5, 'e': 0.9326884948140962}",25,0,-48.78279804037183,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
247,False,"{'a': 0.5, 'e': 0.9321464213566698}",25,0,-103.99054485278118,"{0: 15, 1: 3, 2: 5, 3: 1, 4: 1}",0
248,False,"{'a': 0.5, 'e': 0.9316022505701886}",20,0,-84.23092189767974,"{0: 12, 1: 3, 2: 2, 3: 3, 4: 0}",0
249,False,"{'a': 0.5, 'e': 0.9310559836790367}",25,0,-216.6842633148274,"{0: 15, 1: 2, 2: 2, 3: 2, 4: 4}",0
250,False,"{'a': 0.5, 'e': 0.9305076219123143}",35,0,-175.3841340110174,"{0: 22, 1: 4, 2: 4, 3: 3, 4: 2}",0
251,False,"{'a': 0.5, 'e': 0.9299571665038351}",25,0,-70.65045939596703,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
252,False,"{'a': 0.5, 'e': 0.9294046186921237}",25,0,-59.527316783813106,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
253,False,"{'a': 0.5, 'e': 0.9288499797204122}",20,0,-91.12956114073421,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
254,False,"{'a': 0.5, 'e': 0.9282932508366383}",20,0,-91.11247974059201,"{0: 13, 1: 3, 2: 1, 3: 2, 4: 1}",0
255,False,"{'a': 0.5, 'e': 0.9277344332934415}",20,0,-111.42348268595647,"{0: 12, 1: 3, 2: 3, 3: 0, 4: 2}",0
256,False,"{'a': 0.5, 'e': 0.9271735283481612}",30,0,-95.8148587039809,"{0: 20, 1: 2, 2: 7, 3: 0, 4: 1}",0
257,False,"{'a': 0.5, 'e': 0.9266105372628334}",20,0,-66.91584244652925,"{0: 11, 1: 4, 2: 4, 3: 1, 4: 0}",0
258,False,"{'a': 0.5, 'e': 0.9260454613041876}",20,0,-28.335028439722926,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
259,False,"{'a': 0.5, 'e': 0.9254783017436445}",20,5,-45.28058005779255,"{0: 11, 1: 0, 2: 2, 3: 2, 4: 0}",1
260,False,"{'a': 0.5, 'e': 0.9249090598573131}",20,0,-119.46595037740315,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
261,False,"{'a': 0.5, 'e': 0.924337736925987}",30,0,-72.2225633092123,"{0: 19, 1: 6, 2: 4, 3: 1, 4: 0}",0
262,False,"{'a': 0.5, 'e': 0.9237643342351428}",35,0,-226.3663625865584,"{0: 18, 1: 6, 2: 6, 3: 2, 4: 3}",0
263,False,"{'a': 0.5, 'e': 0.9231888530749364}",20,0,-112.15189720206381,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
264,False,"{'a': 0.5, 'e': 0.9226112947402}",20,0,-94.57242824399282,"{0: 11, 1: 2, 2: 6, 3: 0, 4: 1}",0
265,False,"{'a': 0.5, 'e': 0.9220316605304396}",20,7,-54.07003377305356,"{0: 8, 1: 0, 2: 3, 3: 2, 4: 0}",1
266,False,"{'a': 0.5, 'e': 0.921449951749832}",20,0,-145.08616768468752,"{0: 10, 1: 3, 2: 4, 3: 1, 4: 2}",0
267,False,"{'a': 0.5, 'e': 0.9208661697072218}",25,14,-35.78753569512871,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 0}",1
268,False,"{'a': 0.5, 'e': 0.9202803157161181}",35,22,-56.83623974180276,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 1}",1
269,False,"{'a': 0.5, 'e': 0.9196923910946925}",25,0,-82.38781147768482,"{0: 17, 1: 2, 2: 5, 3: 0, 4: 1}",0
270,False,"{'a': 0.5, 'e': 0.9191023971657747}",25,0,-156.60921523209436,"{0: 17, 1: 2, 2: 1, 3: 2, 4: 3}",0
271,False,"{'a': 0.5, 'e': 0.9185103352568511}",20,11,-21.401340738606702,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
272,False,"{'a': 0.5, 'e': 0.9179162067000607}",25,0,-63.8564569850735,"{0: 18, 1: 4, 2: 1, 3: 1, 4: 1}",0
273,False,"{'a': 0.5, 'e': 0.9173200128321924}",20,0,-203.669096291898,"{0: 11, 1: 1, 2: 3, 3: 1, 4: 4}",0
274,False,"{'a': 0.5, 'e': 0.9167217549946823}",20,0,-77.69595616078587,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
275,False,"{'a': 0.5, 'e': 0.9161214345336103}",25,0,-247.38410258263377,"{0: 11, 1: 0, 2: 10, 3: 0, 4: 4}",0
276,False,"{'a': 0.5, 'e': 0.9155190527996969}",20,0,-114.66031931560167,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 3}",0
277,False,"{'a': 0.5, 'e': 0.914914611148301}",20,0,-63.47976593435408,"{0: 14, 1: 1, 2: 3, 3: 2, 4: 0}",0
278,False,"{'a': 0.5, 'e': 0.914308110939416}",20,10,-33.894709600709426,"{0: 6, 1: 1, 2: 2, 3: 1, 4: 0}",1
279,False,"{'a': 0.5, 'e': 0.9136995535376672}",35,9,-166.6542051979168,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 2}",1
280,False,"{'a': 0.5, 'e': 0.9130889403123083}",25,0,-203.09831234429066,"{0: 14, 1: 1, 2: 5, 3: 2, 4: 3}",0
281,False,"{'a': 0.5, 'e': 0.9124762726372189}",25,0,-153.76585573092763,"{0: 12, 1: 5, 2: 5, 3: 1, 4: 2}",0
282,False,"{'a': 0.5, 'e': 0.911861551890901}",25,0,-116.32857330821224,"{0: 16, 1: 3, 2: 4, 3: 0, 4: 2}",0
283,False,"{'a': 0.5, 'e': 0.9112447794564761}",25,0,-128.1704650738605,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
284,False,"{'a': 0.5, 'e': 0.9106259567216819}",30,0,-120.08610923988736,"{0: 16, 1: 6, 2: 5, 3: 3, 4: 0}",0
285,False,"{'a': 0.5, 'e': 0.9100050850788691}",20,0,-65.26363352735699,"{0: 12, 1: 1, 2: 7, 3: 0, 4: 0}",0
286,False,"{'a': 0.5, 'e': 0.9093821659249989}",20,0,-69.5895621278385,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
287,False,"{'a': 0.5, 'e': 0.908757200661639}",25,3,-77.81116731255956,"{0: 14, 1: 3, 2: 4, 3: 0, 4: 1}",1
288,False,"{'a': 0.5, 'e': 0.9081301906949609}",20,0,-142.97225634447219,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
289,False,"{'a': 0.5, 'e': 0.907501137435737}",20,0,-123.44224126861255,"{0: 12, 1: 0, 2: 4, 3: 3, 4: 1}",0
290,False,"{'a': 0.5, 'e': 0.9068700422993367}",25,0,-38.05841136602923,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",0
291,False,"{'a': 0.5, 'e': 0.9062369067057237}",25,0,-87.07854586281618,"{0: 20, 1: 0, 2: 3, 3: 0, 4: 2}",0
292,False,"{'a': 0.5, 'e': 0.9056017320794529}",25,0,-53.54052677779654,"{0: 17, 1: 3, 2: 4, 3: 1, 4: 0}",0
293,False,"{'a': 0.5, 'e': 0.9049645198496671}",20,0,-27.582152739536404,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
294,False,"{'a': 0.5, 'e': 0.9043252714500934}",25,12,-16.575588778196565,"{0: 9, 1: 1, 2: 3, 3: 0, 4: 0}",1
295,False,"{'a': 0.5, 'e': 0.9036839883190404}",25,0,-132.81629099709812,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 2}",0
296,False,"{'a': 0.5, 'e': 0.903040671899395}",30,0,-145.36024972661292,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
297,False,"{'a': 0.5, 'e': 0.9023953236386187}",25,0,-36.05556774265197,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
298,False,"{'a': 0.5, 'e': 0.901747944988745}",30,0,-135.76924818598934,"{0: 19, 1: 4, 2: 4, 3: 1, 4: 2}",0
299,False,"{'a': 0.5, 'e': 0.9010985374063755}",20,0,-114.13654838225857,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
300,False,"{'a': 0.5, 'e': 0.9004471023526769}",35,0,-125.36551989974832,"{0: 19, 1: 5, 2: 10, 3: 1, 4: 0}",0
301,False,"{'a': 0.5, 'e': 0.8997936412933779}",35,1,-93.13343441799724,"{0: 24, 1: 3, 2: 5, 3: 1, 4: 1}",1
302,False,"{'a': 0.5, 'e': 0.8991381556987657}",20,0,-144.93305146673376,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
303,False,"{'a': 0.5, 'e': 0.8984806470436824}",25,0,-64.64599048973376,"{0: 18, 1: 3, 2: 3, 3: 0, 4: 1}",0
304,False,"{'a': 0.5, 'e': 0.8978211168075223}",25,0,-130.76551023642315,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
305,False,"{'a': 0.5, 'e': 0.8971595664742282}",20,0,-77.62186118990671,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
306,False,"{'a': 0.5, 'e': 0.896495997532288}",20,0,-127.08153495652675,"{0: 11, 1: 2, 2: 3, 3: 3, 4: 1}",0
307,False,"{'a': 0.5, 'e': 0.8958304114747315}",25,0,-116.46411163786772,"{0: 13, 1: 5, 2: 5, 3: 1, 4: 1}",0
308,False,"{'a': 0.5, 'e': 0.8951628097991272}",25,0,-55.21684486335555,"{0: 18, 1: 0, 2: 6, 3: 1, 4: 0}",0
309,False,"{'a': 0.5, 'e': 0.8944931940075784}",20,0,-117.55584846582832,"{0: 9, 1: 4, 2: 5, 3: 1, 4: 1}",0
310,False,"{'a': 0.5, 'e': 0.8938215656067205}",25,0,-91.9925289383889,"{0: 13, 1: 3, 2: 9, 3: 0, 4: 0}",0
311,False,"{'a': 0.5, 'e': 0.8931479261077172}",30,1,-101.24968783366457,"{0: 17, 1: 1, 2: 10, 3: 1, 4: 0}",1
312,False,"{'a': 0.5, 'e': 0.8924722770262568}",25,0,-138.80732955074978,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
313,False,"{'a': 0.5, 'e': 0.8917946198825496}",30,7,-131.4421597928471,"{0: 9, 1: 8, 2: 4, 3: 1, 4: 1}",1
314,False,"{'a': 0.5, 'e': 0.891114956201324}",25,0,-62.05626240220522,"{0: 18, 1: 2, 2: 4, 3: 0, 4: 1}",0
315,False,"{'a': 0.5, 'e': 0.8904332875118227}",35,0,-201.02426098100563,"{0: 25, 1: 4, 2: 1, 3: 0, 4: 5}",0
316,False,"{'a': 0.5, 'e': 0.8897496153478003}",25,0,-94.13721990099542,"{0: 20, 1: 1, 2: 1, 3: 1, 4: 2}",0
317,False,"{'a': 0.5, 'e': 0.8890639412475188}",20,0,-102.02497089497639,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
318,False,"{'a': 0.5, 'e': 0.8883762667537444}",20,0,-87.49677714090218,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 2}",0
319,False,"{'a': 0.5, 'e': 0.8876865934137447}",20,0,-50.409038894734024,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",0
320,False,"{'a': 0.5, 'e': 0.8869949227792842}",35,0,-113.52932310730667,"{0: 24, 1: 3, 2: 5, 3: 2, 4: 1}",0
321,False,"{'a': 0.5, 'e': 0.8863012564066217}",20,0,-87.50834397308857,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
322,False,"{'a': 0.5, 'e': 0.8856055958565062}",20,0,-150.57028102238212,"{0: 9, 1: 3, 2: 5, 3: 1, 4: 2}",0
323,False,"{'a': 0.5, 'e': 0.8849079426941736}",25,0,-108.89858016195824,"{0: 15, 1: 2, 2: 6, 3: 1, 4: 1}",0
324,False,"{'a': 0.5, 'e': 0.8842082984893433}",25,0,-120.32531026537409,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
325,False,"{'a': 0.5, 'e': 0.8835066648162144}",20,0,-70.31627518143705,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
326,False,"{'a': 0.5, 'e': 0.8828030432534625}",20,0,-162.54200092880828,"{0: 8, 1: 4, 2: 5, 3: 1, 4: 2}",0
327,False,"{'a': 0.5, 'e': 0.8820974353842356}",20,0,-114.2744048133569,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
328,False,"{'a': 0.5, 'e': 0.8813898427961513}",20,0,-41.51950731207195,"{0: 15, 1: 2, 2: 1, 3: 2, 4: 0}",0
329,False,"{'a': 0.5, 'e': 0.8806802670812924}",25,0,-70.94263060061041,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
330,False,"{'a': 0.5, 'e': 0.8799687098362042}",25,0,-96.41202637621016,"{0: 14, 1: 6, 2: 4, 3: 0, 4: 1}",0
331,False,"{'a': 0.5, 'e': 0.8792551726618901}",20,0,-45.023249048629424,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
332,False,"{'a': 0.5, 'e': 0.8785396571638084}",30,0,-117.71680729265489,"{0: 21, 1: 3, 2: 3, 3: 1, 4: 2}",0
333,False,"{'a': 0.5, 'e': 0.8778221649518688}",20,0,-110.89306391359177,"{0: 10, 1: 3, 2: 5, 3: 1, 4: 1}",0
334,False,"{'a': 0.5, 'e': 0.8771026976404284}",25,0,-185.3073297492625,"{0: 15, 1: 4, 2: 1, 3: 1, 4: 4}",0
335,False,"{'a': 0.5, 'e': 0.8763812568482883}",20,0,-69.68421934254579,"{0: 15, 1: 1, 2: 2, 3: 1, 4: 1}",0
336,False,"{'a': 0.5, 'e': 0.87565784419869}",30,0,-25.46415988262671,"{0: 22, 1: 6, 2: 2, 3: 0, 4: 0}",0
337,False,"{'a': 0.5, 'e': 0.8749324613193116}",25,0,-51.95513999024042,"{0: 16, 1: 5, 2: 3, 3: 1, 4: 0}",0
338,False,"{'a': 0.5, 'e': 0.8742051098422644}",25,0,-59.5447570808712,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
339,False,"{'a': 0.5, 'e': 0.8734757914040889}",20,0,-83.74382861051822,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
340,False,"{'a': 0.5, 'e': 0.8727445076457513}",20,0,-62.5444198090837,"{0: 16, 1: 1, 2: 0, 3: 2, 4: 1}",1
341,False,"{'a': 0.5, 'e': 0.8720112602126395}",25,5,-173.80967169583545,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",1
342,False,"{'a': 0.5, 'e': 0.8712760507545603}",25,18,-2.2453845165108275,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.5, 'e': 0.8705388809257344}",20,0,-12.696389083193306,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
344,False,"{'a': 0.5, 'e': 0.8697997523847936}",20,0,-25.531674502712576,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
345,False,"{'a': 0.5, 'e': 0.869058666794777}",30,0,-93.1097456200745,"{0: 18, 1: 6, 2: 4, 3: 2, 4: 0}",0
346,False,"{'a': 0.5, 'e': 0.8683156258231266}",20,0,-223.48231778348523,"{0: 7, 1: 6, 2: 2, 3: 1, 4: 4}",0
347,False,"{'a': 0.5, 'e': 0.8675706311416845}",25,0,-91.42759216165048,"{0: 15, 1: 5, 2: 3, 3: 1, 4: 1}",0
348,False,"{'a': 0.5, 'e': 0.8668236844266883}",20,0,-27.992865413798825,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
349,False,"{'a': 0.5, 'e': 0.866074787358768}",20,0,-51.19653491000604,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
350,False,"{'a': 0.5, 'e': 0.8653239416229412}",20,0,-82.53586857472449,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
351,False,"{'a': 0.5, 'e': 0.8645711489086111}",20,0,-89.48724968985755,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",0
352,False,"{'a': 0.5, 'e': 0.8638164109095605}",20,0,-28.713163241489013,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
353,False,"{'a': 0.5, 'e': 0.8630597293239499}",25,0,-26.811774047435616,"{0: 19, 1: 3, 2: 3, 3: 0, 4: 0}",0
354,False,"{'a': 0.5, 'e': 0.8623011058543124}",30,7,-67.90504019260564,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 1}",1
355,False,"{'a': 0.5, 'e': 0.8615405422075505}",20,5,-35.515648542257765,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
356,False,"{'a': 0.5, 'e': 0.8607780400949321}",30,0,-61.14329958632029,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
357,False,"{'a': 0.5, 'e': 0.8600136012320866}",25,6,-96.79996525062832,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 2}",1
358,False,"{'a': 0.5, 'e': 0.8592472273390012}",25,0,-164.04064232133072,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
359,False,"{'a': 0.5, 'e': 0.8584789201400167}",35,0,-84.53819917057605,"{0: 27, 1: 0, 2: 5, 3: 3, 4: 0}",0
360,False,"{'a': 0.5, 'e': 0.8577086813638242}",25,0,-143.27209159968618,"{0: 14, 1: 3, 2: 6, 3: 0, 4: 2}",0
361,False,"{'a': 0.5, 'e': 0.8569365127434604}",30,13,-42.90336135314652,"{0: 10, 1: 4, 2: 2, 3: 1, 4: 0}",1
362,False,"{'a': 0.5, 'e': 0.8561624160163044}",25,0,-120.41593691006534,"{0: 14, 1: 4, 2: 4, 3: 2, 4: 1}",0
363,False,"{'a': 0.5, 'e': 0.8553863929240736}",20,0,-134.82380728217336,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 3}",0
364,False,"{'a': 0.5, 'e': 0.8546084452128195}",20,0,-88.52908557093535,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
365,False,"{'a': 0.5, 'e': 0.8538285746329243}",20,0,-68.79234818458102,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
366,False,"{'a': 0.5, 'e': 0.8530467829390963}",20,0,-77.11876758123837,"{0: 12, 1: 1, 2: 5, 3: 2, 4: 0}",0
367,False,"{'a': 0.5, 'e': 0.8522630718903668}",20,2,-13.309328677868557,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
368,False,"{'a': 0.5, 'e': 0.8514774432500848}",20,0,-102.23162558897666,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
